cap,void_id,ra,dec,dist,reff,reff_uncert,edge
NGC,758,133.39034654272453,-1.7762855721627149,607.9991908130962,18.893627194346827,0.07126629289591074,0
NGC,759,248.20626069265614,6.295195761586821,402.11890906092856,19.014563604983707,0.06628794153463106,0
NGC,760,241.2370967474452,11.992795247257115,287.2085967189095,18.156165304478414,0.06263953149891839,1
NGC,761,118.48143787809735,23.98460867563373,584.994108580874,17.413935049631586,0.05894735588993275,1
NGC,762,202.69346481507145,-4.48001810242922,486.7985506232184,17.765299373826867,0.06471887041169529,1
NGC,763,205.91545771245603,5.14706427208893,651.0392035956548,17.923743161564396,0.06206097555074669,0
NGC,764,199.02106345548518,0.07199042252097688,383.2989132154697,19.20816888672324,0.07160556116825872,0
NGC,765,230.1667759726094,-0.8605762570125843,571.4398507827358,18.3098326515052,0.061930454927057434,0
NGC,766,203.3016155638126,0.16401095488363376,595.2902464096652,19.25316804038847,0.07794951079466089,0
NGC,767,217.32579167652477,44.701022802669534,302.20273096525796,16.74433355187139,0.058572780307184075,1
NGC,768,269.970136311714,38.394822028734524,659.6550910135753,17.794403438824926,0.06289860679040188,1
NGC,769,194.61457700265524,-8.793780826042529,647.9982733282,16.98072835127679,0.06071352859555968,1
NGC,770,142.1226341805106,-5.187700413902761,493.16723410621887,18.533365357206296,0.06723182418385339,0
NGC,771,259.8870110856165,12.900009547641746,567.5087164464697,18.374314226071753,0.06902667809200036,0
NGC,772,234.22897887273132,31.209928725358115,666.656102848521,16.369622230703975,0.05505872602616199,1
NGC,773,262.41034264589564,12.971061495414302,416.24097099667324,16.151632643437072,0.0583445853217609,1
NGC,774,220.37881365184163,44.922129187469544,426.4996852998813,18.911513450306728,0.06665977785207793,1
NGC,775,196.24032362087803,-3.5917978475022547,623.9645153575017,18.07205988059958,0.06429177270586384,0
NGC,776,196.90943628656765,-7.896484843627762,554.3779616047989,18.501694354036434,0.06800252844755196,1
NGC,777,218.63149004780246,37.7863594140552,389.41399989350157,17.99546124872108,0.07082439696528547,0
NGC,778,220.86972341056483,0.8095106717773194,613.8553449726152,19.057037382085458,0.07088412086652096,0
NGC,779,263.2934029256804,21.795298687245587,514.5746932015469,18.11161938520029,0.0650963661105176,0
NGC,780,206.78879908913143,52.2205065517346,600.5685676574259,16.27485597797843,0.05894378225227204,1
NGC,781,197.50243650466976,-0.9681852280259432,302.88799050749446,18.625745084190747,0.06874949178538764,0
NGC,782,189.39158172843963,-7.579717520889357,666.5802731867556,15.351029993626412,0.04846792357547747,1
NGC,783,131.1325696214128,-1.2425023883902018,508.1811134545546,18.058685977163893,0.06811691534534538,0
NGC,784,229.68088656476803,2.487036299319281,509.1304762182764,18.98716801385292,0.06771031471018855,0
NGC,785,215.85262820813867,39.37891657597918,428.3197402875542,18.71217057701106,0.0640300783299125,0
NGC,786,140.187552603094,-1.8323851774927407,421.66401904530323,18.041485911715622,0.06787267852999186,0
NGC,787,265.7365750453091,22.21282453328171,502.2846063340011,17.992803397917687,0.06814475210734676,0
NGC,788,176.10279863182464,-3.543205945750695,532.9754930509379,18.519870049657325,0.0681380955404253,0
NGC,789,261.8590721745227,12.44169494738417,623.6252944671306,17.24003205116813,0.06458190101615771,1
NGC,790,216.83469846885544,32.49435077114588,472.7434848069581,17.631614992968128,0.059815703029768304,1
NGC,791,199.956595986316,-3.4487885038356416,622.7959339480637,18.166281778070015,0.06423887991751714,0
NGC,792,197.87406993685735,-3.9766238788287294,273.173309650243,17.616309054245775,0.06607178471729465,1
NGC,793,240.93992300449042,7.619345954273653,511.8254581165302,18.965849901087267,0.06270320789028186,0
NGC,794,170.7478860837032,0.03399881028331199,628.9280445363268,18.64613344805142,0.06878303692570405,0
NGC,795,113.93900987082588,24.928457155741928,382.69973113355655,17.148945770673567,0.05990402616674886,1
NGC,796,221.75140110572153,-1.8826094256356747,668.250036139387,17.387835858328074,0.05847176011665622,1
NGC,797,228.36570810544265,-2.532853540828914,404.8756731016533,18.554262298848492,0.0727839999112991,1
NGC,798,259.7744881753041,16.89727788308929,273.2528347585578,18.397625381363234,0.06644441478863444,1
NGC,799,176.68470100544124,0.33294002721455607,204.90465148838024,17.60846360110459,0.06637823968079706,1
NGC,800,175.3437171596168,0.9035905199918131,485.25535015788734,19.38130173332938,0.06786506080290597,0
NGC,801,174.78327914878653,2.4751909955523854,516.2196836172067,18.477980362421984,0.06281256212096585,1
NGC,802,235.85457500994545,8.588089710222327,346.90876109901086,17.27604456872752,0.06289847118321824,1
NGC,803,199.20582101804894,1.395032212955287,571.8639575981549,18.12528607664898,0.06306127996558478,0
NGC,804,159.2432240460441,-7.307164383408904,513.1467135249583,18.327296095618046,0.06794944999044505,0
NGC,805,128.60064839857557,2.7507754571324825,666.5770255233459,17.448762952858523,0.06799954794641587,1
NGC,806,115.3864154270406,29.055747158884955,667.6888655155976,16.053273432450627,0.06140852484894839,1
NGC,807,159.43450402864022,-8.519502203377675,292.1560425356024,16.49885749445369,0.05873044719520029,1
NGC,808,136.29925558300494,0.10937664799807986,100.5112188201099,16.881910710006018,0.05365525864020708,1
NGC,809,218.2953014773874,1.2200149876668736,520.5987731814248,18.72865152539337,0.06836605594241445,0
NGC,810,213.5733060298817,3.859590267122775,658.158440404783,18.041531130387405,0.06828764654742164,1
NGC,811,237.39521357918738,31.62935558560073,636.1820702694107,16.59248799780224,0.06327751188616858,1
NGC,812,262.09261408613037,19.899571320020094,568.8916391994825,18.691968940670144,0.06680510366647122,0
NGC,813,248.49405887478628,1.4350419160318721,564.296633822326,18.293058471309635,0.0718626072055066,0
NGC,814,228.860171679337,-3.2257430877647626,564.2793829899086,17.783166289083674,0.0644065350205265,1
NGC,815,256.44487718573134,11.138895016434851,138.541242130577,14.651901491851158,0.050186679199531514,1
NGC,816,186.62023087217983,1.080440860478255,592.1680712609062,16.365143049679542,0.0565396272432422,1
NGC,817,192.5159024151193,-6.9206518270035176,463.3827504140431,18.248812753127556,0.06326251191677452,0
NGC,818,207.66291333205618,-2.878234924393206,355.2157751570003,16.820148670340355,0.061972059444041244,1
NGC,819,243.38117917264918,10.84675856153532,174.60693869887285,17.769003236010285,0.06282143011632504,1
NGC,820,133.21538743460596,0.7550620438349025,528.3316767401832,18.636487619771692,0.06258303897425928,0
NGC,821,160.53466170857027,-1.0419944158344476,572.6277181244689,18.339868148133313,0.07365388039085376,0
NGC,822,132.99106714809608,-7.109903439324013,661.746390184087,17.89366631307654,0.06234281536142226,1
NGC,823,242.84967751576443,6.388152022066001,318.96917289446975,18.52164436481107,0.07357379916215763,0
NGC,824,147.23113429468557,-3.6138961445619735,548.6031404872192,18.647859712168366,0.06937619453600477,0
NGC,825,114.31669859937301,25.3809969936355,472.72949985701547,18.347741166746147,0.06761397022294957,1
NGC,826,156.5070025178443,0.2648482278091878,666.6945046405384,17.901088517398808,0.06440442396637833,1
NGC,827,128.93316151154136,-5.486746388864308,635.777932122815,18.31976148516592,0.06617652287181532,1
NGC,828,239.63073031253856,7.921516451039923,623.8091640801557,18.650846150967446,0.060828648170666404,0
NGC,829,203.9807406193677,4.118048778810735,313.8955959761561,16.12516249987808,0.0606880337115236,1
NGC,830,231.43892910436804,37.22367774447317,485.90966324160655,17.975979698717193,0.06244165152776768,1
NGC,831,243.48248506364445,0.39258707998882103,466.16328958172386,16.517679880177898,0.05512504334349256,1
NGC,832,158.99838586793027,2.0751352182799563,666.8467179258641,17.23956188495475,0.06166375432736033,1
NGC,833,175.98078258126753,-1.9702474525610045,651.3163982265324,18.305864536590825,0.06646007149151885,0
NGC,834,215.77861785540773,5.64953110975459,390.4748938667808,17.02515569828383,0.061351667104594006,1
NGC,835,259.01748442312015,8.167141211618976,540.6288818324817,17.111792697288784,0.05860073419560664,1
NGC,836,110.16154330493856,35.24317648764096,603.4706686840022,18.63204028291093,0.07545044300962127,0
NGC,837,124.92258058355246,5.783554735095024,511.8176196869516,18.370420364714303,0.06690983329281792,0
NGC,838,173.04583825641734,-4.398521881100543,489.8939692827131,17.641037805001577,0.06564377138593616,0
NGC,839,263.82674612527853,15.390108691438817,368.98234341243756,17.705138284755982,0.06294850130785537,1
NGC,840,262.65767041302973,22.161372676053013,299.8219205937666,17.136865647882324,0.0646792265698454,1
NGC,841,235.09244547734093,34.99146614637659,295.25347982127255,17.4313926917085,0.0654711269712586,1
NGC,842,241.7940108175382,11.155280720554089,656.9816177927353,17.34412826029326,0.0665089483499383,0
NGC,843,215.38053803208865,39.366807826823454,213.1066843632743,17.467038109665477,0.06340190909692918,1
NGC,844,241.80886723854206,30.55605992424413,401.8128673700958,16.093946108329646,0.052594597188197915,1
NGC,845,149.156651467782,-4.115587331999326,519.1888717843447,18.02940086330738,0.06164438060340578,1
NGC,846,203.73010974628838,4.17506911827176,626.9591658443535,18.18108348739044,0.06324273673304052,0
NGC,847,200.15725327790764,-0.5430561641450924,450.4776061780242,17.375027187393794,0.0643407374214022,0
NGC,848,226.18694824504394,3.375789312281138,406.98511385535596,17.489204649352022,0.06361040903275637,1
NGC,849,240.39017784419076,7.586712052473356,605.0986107845131,18.263793744614272,0.06202239725657128,0
NGC,850,159.53268107851082,-5.034644720462618,569.534645664796,17.36905666245782,0.0662390528506507,0
NGC,851,127.7201591799546,-1.45020329716255,355.7852547206398,16.380735542705615,0.058970087171030895,1
NGC,852,229.1072658264132,2.976958238194808,551.7170930634002,18.179448305980806,0.06479083592775843,0
NGC,853,128.75031494596917,5.1680062049387825,439.00917254778176,17.871343183982287,0.06686544485270449,1
NGC,854,-87.08995624129483,32.147297243158604,491.95811640973403,16.064310205371164,0.06050812061100158,1
NGC,855,160.1354114722256,-2.9422734637705346,299.19642252310615,18.239874813997766,0.06541247661601651,0
NGC,856,-86.57953303866428,40.41169003870488,437.8370061013471,17.55468916968141,0.06663434206142324,1
NGC,857,215.90423786547518,6.326143082386511,530.2475871873941,17.76889363777448,0.06277063404496647,1
NGC,858,254.77792841290307,14.955608122466643,550.9541051866532,17.319425303398226,0.06532844243005595,1
NGC,859,123.71041528408324,3.526307427122888,408.41194520547594,15.58271236199637,0.05852760921932228,1
NGC,860,125.75294830053625,0.5907715748616647,568.9062225145449,16.262337257156638,0.05330462285001648,1
NGC,861,141.87407595022398,-8.351700760803936,667.3160898039171,15.137349566817853,0.04913303892348631,1
NGC,862,-89.4953525041447,28.83717369391421,349.3870068804069,15.995768976010394,0.05761898834579932,1
NGC,863,230.00683091954016,7.576279573849937,578.1456448390816,16.69871966639371,0.058389805382834094,1
NGC,864,241.20018018529476,32.71458980479849,523.0057353368965,16.485259447584927,0.06042017914707206,1
NGC,865,235.14479179968046,5.307282566897444,641.7238127129096,17.996538344368382,0.06934958256028792,0
NGC,866,135.76944932144215,2.460653105895353,491.92022801220764,18.07247717782725,0.06304156169093054,0
NGC,867,216.5465064206762,1.4515777596692423,647.0444431049385,17.392172181976143,0.06887392223678084,0
NGC,868,-85.06286116355922,41.77467187226677,324.02308182784384,14.473920495028501,0.046904507002952234,1
NGC,869,193.9936200817124,-7.884457655670031,373.8638713683623,15.911774597068753,0.057966491669989115,1
NGC,870,217.20875708517664,5.62162375153975,640.2780372896862,17.148089170188857,0.0593633820170345,1
NGC,871,200.55706336132982,-0.9348462696596352,667.7599857827,16.277775987801377,0.06136197572176729,1
NGC,872,231.29706931522938,5.993003107447821,177.21969746506363,15.5918778243071,0.056584046356662684,1
NGC,873,254.56952597650724,10.59304261868629,495.73706186033075,17.819381921818668,0.06407178300266199,0
NGC,874,232.84418609112396,2.3984078309582824,659.0715994075659,16.899050539608023,0.06771316854818517,0
NGC,875,116.95615985184429,26.733506061484615,469.9683073125526,18.38707792310081,0.06743135449846736,1
NGC,876,250.7446162006871,0.48309994510018056,496.0642323790993,17.403107753983424,0.06068229730501495,1
NGC,877,152.03483808292796,-6.542812761612146,443.1793135399502,18.038376034800905,0.06819250684948208,1
NGC,878,214.12986478516052,32.87132792181688,424.99517522653025,15.247047283937912,0.05286698672487966,1
NGC,879,185.89777393594048,0.4296462309850267,559.0331741214752,18.471892817579455,0.07035884717525091,1
NGC,880,-71.56976178536809,64.86107478650206,564.4324475253718,17.960750685113577,0.061940532675232945,1
NGC,881,221.1146894505538,-4.581474253513577,542.5723419110507,17.127888576812232,0.06360544084964628,1
NGC,882,158.6121333747782,-7.77978602166381,410.6798557288799,18.151115710349927,0.06668705047169869,1
NGC,883,197.67684213676193,3.3156010625970396,495.1387141694091,18.608958388281604,0.06701857502820915,0
NGC,884,215.8849405068987,-3.6275432489314756,555.6182300097747,17.685489521994434,0.06665506779707209,1
NGC,885,209.57378008530637,0.6028646089028195,593.1578183164813,17.787711590215327,0.06504926991567352,0
NGC,886,239.34259689240622,-0.2961452308038299,630.3632248877108,17.226608472021617,0.060745152053302935,1
NGC,887,227.4257507199271,36.486142831629884,511.1437726364867,17.79561101909666,0.07201844573106685,1
NGC,888,148.05283530028285,-5.964752715291947,504.2236891301869,17.719277809393144,0.06264562833545181,0
NGC,889,220.26621042437307,-2.0439201326606447,630.0096493773723,17.901526349559255,0.06700553203861757,0
NGC,890,219.4951698954448,-0.37663854604326613,660.8592518259154,17.997012707567404,0.06707694305701618,1
NGC,891,178.20800719422485,0.6454211723982921,420.0606395042559,17.05398206770784,0.06245417529132537,1
NGC,892,219.61751260088127,33.64097192763512,495.4144676510018,17.977052856487006,0.07017332196544461,1
NGC,893,145.1266479911228,0.3685612449044092,334.02986625281517,17.335703668788028,0.06214491101528777,1
NGC,894,113.64774542370786,26.8030336943951,640.8102439977013,19.34199410209983,0.06721358727881172,0
NGC,895,144.39445421815805,-3.3199384538826164,659.583984778596,16.858069163360987,0.06120380053979111,0
NGC,896,123.23431947341237,4.411458737508589,659.0089896448845,17.81801394021068,0.05826376707598134,1
NGC,897,210.2539683257061,4.990792506646444,608.175128188831,16.845284257421817,0.05753816115424018,0
NGC,898,261.78474587844744,16.046981876436746,654.7898313716479,17.715207134401467,0.06714798487133096,0
NGC,899,252.04047865816625,3.5282935788210525,513.5322828194654,18.336124196380528,0.0666907605915859,0
NGC,900,269.6822983331204,37.336139931966784,520.3479362673187,16.856020710642813,0.05390682172411897,1
NGC,901,145.23943681369673,-1.1888594805426758,506.61106367874214,18.063095392802918,0.07185597386993497,0
NGC,902,133.7154300890216,0.8131866827386904,437.68297701059066,18.456543238112882,0.06227701171307294,0
NGC,903,222.288415878052,38.26355814412379,366.4205543972856,17.656973762838565,0.06272684999663485,0
NGC,904,228.98389644994387,34.169435688544056,667.0648366357129,16.174203748157076,0.06564729316491404,1
NGC,905,231.13595713255083,2.2536581882885134,388.2383775227382,17.662403332493756,0.06468230290228731,0
NGC,906,110.86384523102458,67.64104944269808,466.1682762008584,17.03531758984015,0.05871374915137003,1
NGC,907,228.11910220116255,32.311296366209845,362.93351727193044,16.57334339409203,0.05696163354980579,1
NGC,908,134.83262633809608,-1.778561806492429,572.8006977382815,17.62938075696388,0.05936708982529267,0
NGC,909,217.69630515331664,-1.6904221201874927,327.78864646738276,18.087250043204747,0.06026672196529621,0
NGC,910,204.29508532755045,1.9326866436713417,460.1525339055261,17.549702366848784,0.05856924886883774,0
NGC,911,204.49983161072717,-1.5590254886931287,395.81737994759135,17.12683292011106,0.06085573062785057,0
NGC,912,222.57392792819402,43.869432145763774,316.93190314486577,15.564307682671197,0.050823061262778205,1
NGC,913,236.79420167265994,1.6150399125098158,532.8874125936179,18.394763887908727,0.0695398000352567,0
NGC,914,-71.48516340888301,60.28249992980379,633.7698269627886,15.513619635697406,0.05443111397054268,1
NGC,915,230.361955985317,36.30081835538457,399.07262270773793,16.879000934282914,0.05809351471179995,1
NGC,916,171.73811809088883,0.5442255221833423,163.29360663437123,16.109206280487886,0.06048054227962069,1
NGC,917,254.64545664505692,4.309972226610954,492.72052466086103,16.976462114657,0.05311802156899359,1
NGC,918,147.99022666516436,-7.0557316834723895,424.5583717515619,17.076169486188714,0.05795452451670794,1
NGC,919,169.95973814392045,-5.821970280059192,638.182110563547,17.16472516272771,0.0654864774315674,1
NGC,920,195.78098409908358,-3.7324721946579804,351.4408988619998,17.7763122429399,0.0688236970848987,0
NGC,921,269.5727326433727,25.022776611804638,399.0522001699868,14.916221433796194,0.05535867007646641,1
NGC,922,-68.806514260923,64.11129116216861,641.1770295725964,16.007980949160128,0.060430779116920005,1
NGC,923,224.69650853105452,3.0964148575266344,664.3741971925909,15.647287164762165,0.05628438801173081,1
NGC,924,142.9465617513269,-4.8427111816782675,667.9084625078464,15.632371767888857,0.05698308076790155,1
NGC,925,159.9971104754296,-2.6553746102254796,347.249617600661,18.084720221644204,0.06612208455294115,0
NGC,926,207.53073427717703,-3.693915525141789,601.3228561262936,15.698619361290145,0.06011310488146813,1
NGC,927,177.5353325698113,-8.216894046810408,511.565698464311,15.517140293338684,0.05546941186800727,1
NGC,928,243.56635280980558,2.8855742371981057,600.0092930431239,18.558400755954832,0.06893168028298162,0
NGC,929,139.96531814677064,2.3902804654411374,520.257791707602,17.023873267742616,0.06328317280620833,1
NGC,930,235.97212116390506,4.096639243817292,418.97209993225863,17.684118285617018,0.06292429862508052,0
NGC,931,218.2992015710928,44.28688028061888,193.79123060459065,15.650457726375114,0.06192560141205943,1
NGC,932,268.2022877005791,23.71880324280616,668.0656347013152,15.867676184603297,0.058925566595959676,1
NGC,933,157.57708784908527,-4.314043592966415,516.8955455582247,17.000665390559867,0.06126341409631631,0
NGC,934,183.26581031397555,-2.069007695396896,540.4881589103511,15.831747231022556,0.06221913278757887,1
NGC,935,131.67085412486415,-2.9263764372494,669.6183029214021,14.530984946501897,0.0539616835640254,1
NGC,936,245.26331735579902,10.957042230896477,618.734768715823,17.420222637377673,0.06130477425402417,1
NGC,937,249.62658855597618,10.256942693479347,573.3044320757132,16.883775711158204,0.06280050640599631,1
NGC,938,235.7916587614699,-1.8359645683364116,550.7250535873959,16.22211983255866,0.05821143811922926,1
NGC,939,192.46556684425028,-4.001408731433673,379.3534469374934,17.214503455557477,0.06111813343503366,0
NGC,940,205.55453798923264,0.6692453890347061,348.89646979638974,18.44689212224579,0.0687815482472852,0
NGC,941,265.57632853606395,30.96295369570953,194.1520909666486,16.899046629950462,0.06409348369043175,1
NGC,942,145.75060313368192,-8.044771226760975,614.2763971114063,14.770107001009682,0.051895222636434465,1
NGC,943,161.46705341313157,-4.872465086745389,574.7932115264716,17.807443090751807,0.0646765907229767,0
NGC,944,173.79230995484076,-7.701420530032775,619.4420515509147,18.55498195282871,0.06331456507024494,0
NGC,945,111.29114609692994,38.59139996692914,638.9657849179523,16.58610326103425,0.0607284801942252,1
NGC,946,154.16570545561956,-5.478698349686818,531.7831599463187,17.65377781822517,0.06731116365299844,0
NGC,947,241.9102574093366,0.8832107368493415,291.7550609574903,14.872706124923333,0.051434911774421395,1
NGC,948,126.88589831657276,-2.2605373833315485,592.6070869622201,15.786609224881838,0.053278640150220734,1
NGC,949,151.96773775362902,-7.527908158284528,488.331197662443,16.119150212418035,0.0549258653917908,1
NGC,950,221.7403493760292,32.826234828858645,554.3940733585428,17.046210750514785,0.06421960060396877,1
NGC,951,112.5174653467938,25.827898796742403,624.3359824705431,14.831503912187413,0.051985695697859255,1
NGC,952,181.67548134913605,0.7272101876061234,660.1297250645246,15.778708569031147,0.055528002539358114,1
NGC,953,204.29633794913818,49.2044336514402,424.98213145020867,14.873298543223498,0.056640385341555514,1
NGC,954,-84.52382548566631,38.74684520841774,622.1293717297299,16.60508278436051,0.05857700430656963,1
NGC,955,92.3206650554434,66.42678781713153,611.0443639463468,15.329480348688346,0.058603961035518674,1
NGC,956,215.4485676635859,37.982750377268836,619.241696180124,17.977809447846127,0.06414948709658047,0
NGC,957,157.1925167769651,-8.16089627109591,616.1554294216577,17.11115798944186,0.05795720738830173,1
NGC,958,231.21189368488427,0.22485317200492935,663.6523930125313,17.451116484189477,0.05948833128326076,1
NGC,959,128.85468329123682,-2.769091115736054,667.8872394560201,16.63010460433576,0.05917386727392831,1
NGC,960,238.85181501404494,10.389139289246986,467.29168365232186,17.87781934707965,0.06667319086122567,1
NGC,961,244.03534900755744,6.027854178405273,534.1022410953029,16.871147500280014,0.06406580216918938,0
NGC,962,266.5215805064266,26.434305240141338,539.1045081789937,18.880941358583527,0.061026981068291006,0
NGC,963,158.93065415856003,-2.2161201480893484,599.3937217571315,17.52546967988512,0.06567778919351787,0
NGC,964,247.18419480273494,-0.6260787823568317,454.8381672226203,17.020120673967032,0.05992078092645047,1
NGC,965,221.19910809964125,0.9715929531991375,536.1838559360311,17.56977026562418,0.06391631586916183,0
NGC,966,235.32575682184122,1.0299449145906752,553.4063784732696,18.039170410365294,0.07117184656732788,0
NGC,967,203.75762112461464,-0.5045841597032186,527.0549865079846,18.739189023891388,0.06746043896333964,0
NGC,968,141.8186849023001,-6.24104774758532,577.405240498928,18.018869606131094,0.06246537616477602,0
NGC,969,187.1794456736805,0.637399662739394,412.4621642287812,15.723215290108735,0.05296924713651238,1
NGC,970,243.25249520845549,31.827674677456436,635.5039587222968,15.146943819453476,0.05415694708104659,1
NGC,971,214.08763404843674,-3.4542411476191592,516.2660910468682,15.943744774268266,0.05145090412022037,1
NGC,972,164.7971028975863,0.7588628867973157,465.15616666061,17.104109695027066,0.061031899763020946,0
NGC,973,164.8145069991078,-5.868586095129147,217.5096454698242,17.63597664536306,0.06660358105276135,1
NGC,974,229.8591413560647,-1.9084109497507016,442.8361608820622,16.12806649467199,0.06017206633853014,1
NGC,975,124.71362398871412,0.6375773220644149,647.866922178818,15.494654610044599,0.054038606402172604,1
NGC,976,223.93903946867565,1.9362173948740269,594.4462696774762,16.626856483549215,0.06138379744135743,0
NGC,977,179.75074106898538,-3.5724979623686135,654.0578071813801,17.29875034156382,0.06345291128739552,1
NGC,978,256.7111450098138,10.302668523774237,477.64667416550907,17.946109887462192,0.06401064717267836,0
NGC,979,166.11713407973343,1.309607484737204,651.0431866727373,16.32776151661165,0.055569952046344954,0
NGC,980,210.68318708000655,47.8794124763918,395.1619881560206,16.183273593128348,0.06165412054258921,1
NGC,981,170.35903783927589,-3.6913759213559563,448.1415888482258,18.204996659397736,0.0631359047798761,0
NGC,982,216.22051672586127,-3.4693523916102027,651.9665851465168,18.21222413859466,0.0667092862510841,1
NGC,983,237.24775475561444,5.427063979750988,449.8495468776038,17.148797897527828,0.058904052238406814,0
NGC,984,226.7245826163611,3.947383034891947,660.23994502715,15.638905977148097,0.05403056433762004,1
NGC,985,263.29092539076476,19.653128486612463,614.0212770129589,18.20299761342476,0.05933238873364751,0
NGC,986,196.10065475602937,2.373398706068495,428.4793900220079,17.798878665171035,0.06564436462083136,0
NGC,987,151.1081100876515,-5.022226324916403,297.68140371838444,17.482305706542355,0.057856276672311316,1
NGC,988,137.74860864945956,-8.01532692073146,551.819905440731,15.491437048424324,0.05573499502812123,1
NGC,989,226.32622151033056,35.02285877616693,606.2371792871271,17.601077985339657,0.06490173772698746,0
NGC,990,155.71432687171037,3.300980841198029,496.8183734651992,15.619717440363452,0.054968485278628514,1
NGC,991,168.703429428684,0.514605194124557,623.4254592504275,17.523880755328634,0.0702749448573471,0
NGC,992,122.41682407900859,7.742051005203839,265.7622911064897,14.616849739467298,0.05652196949827939,1
NGC,993,194.67979185828096,-1.3942673560012846,628.6938294177204,17.63639953088984,0.06663224445746978,0
NGC,994,164.29945148045127,2.11356684336218,517.9537404058935,17.40586550200577,0.06627139629558797,0
NGC,995,173.6831862546934,-3.9863950079262715,598.6908128172794,17.380815376446936,0.06083581215267031,0
NGC,996,197.90328686256817,2.9871132665115057,360.97078584884235,17.632493512787384,0.06401537480468167,0
NGC,997,235.54213262237488,8.433546811632663,623.6571635208734,17.29572161658987,0.05758326396213155,1
NGC,998,201.90867990809835,-5.069492235794374,539.1585826304226,15.548942908078379,0.05509402605108024,1
NGC,999,180.9603752688977,-2.2732513676621617,398.1866630903382,15.663989199284044,0.05606192404974367,1
NGC,1000,152.63751323755318,-7.456047789730134,581.4944667858018,16.13915083472064,0.05835820846023211,1
NGC,1001,137.03801432517298,-4.653736257309019,482.58777486202445,18.60106370352089,0.06525064021669287,0
NGC,1002,184.66918788985942,-2.1803191807431923,525.0430583833507,16.85589061249634,0.06434752654057534,1
NGC,1003,-88.31930488510062,34.49878570444964,584.3534223085394,18.02378615500692,0.06360722054894632,0
NGC,1004,-70.81817598249404,60.84799950197027,436.81798901339187,15.525232402076437,0.05449370938634755,1
NGC,1005,257.45931823361246,14.844216771259369,419.63828256384517,17.074743629882356,0.06174125630042437,1
NGC,1006,243.4960741262884,3.631970228455666,621.0881287275291,17.585563901877677,0.06590299603338394,0
NGC,1007,114.52424078520575,22.292042682523135,629.8464398381935,15.332120040511501,0.056466757660126425,1
NGC,1008,-87.36894548048106,29.311562540132492,638.2939866768266,16.47369593787115,0.059364432670912515,1
NGC,1009,-84.59748715378711,38.656035430447986,659.8059775067773,16.388206849683442,0.057029080259374594,1
NGC,1010,206.5900378683985,50.15963551749752,327.70523362204733,15.833120733238735,0.054124239510158295,1
NGC,1011,211.40332245804566,47.48525519890882,354.7301753078508,15.660475321922222,0.05447482371364218,1
NGC,1012,262.1875694957162,18.49541288544001,660.1030662490767,17.952192434986983,0.061417260671225465,1
NGC,1013,197.1428842976561,-8.830280100801943,436.7719907530131,14.51441038777545,0.05030651397225624,1
NGC,1014,120.16989994821222,11.70659660118533,595.5206899077074,16.095127289948937,0.057006410319944745,1
NGC,1015,140.2849943281043,0.30910651381244103,542.3022051957252,17.586797377212296,0.06505912684385681,0
NGC,1016,224.30467617542786,0.9156075635923072,177.86912875356796,16.803178676177268,0.06188452840967008,1
NGC,1017,236.1129653070488,-0.7857716052021726,669.0696979145781,15.113708604835622,0.049174257503549514,1
NGC,1018,110.84252165291271,39.407811470641875,516.0129707458311,15.571622740446701,0.056704455626727775,1
NGC,1019,257.650371221853,15.174554499685387,456.15131137909344,16.37222109232444,0.05789479418966753,1
NGC,1020,188.91611671816332,-6.3809354691707645,496.72134754964196,16.60082602881362,0.05817565617770231,1
NGC,1021,139.4775308417375,1.1473588236694436,426.54253815359544,17.288504695119048,0.06562395519794847,1
NGC,1022,223.28205042889812,-3.274408792368924,335.95899520693126,16.53538112629911,0.06077539191360347,1
NGC,1023,98.35557322652137,69.2095541366493,359.08204372868954,15.29420391506521,0.05342511451021247,1
NGC,1024,110.57994568869691,68.29314275543041,595.0236813529509,15.793112631788095,0.051953338188828704,1
NGC,1025,137.89916416819625,1.6584119243258042,660.908829848901,17.36496009966818,0.06364437292841124,1
NGC,1026,265.41150909522,32.2100398216874,402.7332115206488,15.775655114644847,0.05915622468040044,1
NGC,1027,173.26838780797127,-5.984955809675612,467.3104202429184,17.64939259079215,0.06598150965563848,0
NGC,1028,248.2118112825549,2.9841050043779087,604.9954286828428,17.959939397382207,0.06629193626806447,0
NGC,1029,266.6060468295135,22.220159404110692,667.308946691167,16.359935919439316,0.06352167513252903,1
NGC,1030,132.63865541595555,5.073388925165534,594.01963714373,15.75010724685412,0.05673408057234417,1
NGC,1031,262.20209809284916,14.896685100425882,479.0923363575368,18.013661020580138,0.05936487527141952,0
NGC,1032,200.34632632110464,-3.2680061943203222,476.1065831776936,16.865234259593034,0.06256673354252051,0
NGC,1033,117.91257163375678,26.381178004573577,552.8480922832549,17.522613661820237,0.06347565507172624,1
NGC,1034,114.63201030908262,22.0876051662024,532.6145940611233,13.214334416043174,0.04255772571608238,1
NGC,1035,207.2278214568237,52.283046125269706,648.4363439850038,16.35533953921923,0.06283253041615765,1
NGC,1036,263.91941547577875,15.49507456002537,607.0609074893101,17.468750085268617,0.0634208986532051,0
NGC,1037,141.0930204930481,-7.982770136328131,381.70764819219715,16.587755514474942,0.06047783467673776,1
NGC,1038,167.42486635226214,-0.26901832656606783,386.9545548256088,17.793924565171217,0.06151284259976401,0
