CID,IDSURVEY,zHD,RA_SN,DEC_SN,SRC_HEAD,HOST_RA,HOST_DEC
1531145,10,0.45675,35.740257,-4.793823,DES,35.74062,-4.793897
1532056,10,0.47273,8.121264,-44.128826,DES,8.121352,-44.129128
1532057,10,0.50397,9.635885,-44.513130,DES,9.635917999999998,-44.51313
1533035,10,0.58117,35.171822,-4.982737,DES,35.171768,-4.982662
1533036,10,0.65325,9.204474,-43.156883,DES,9.204572,-43.156895
1534078,10,0.61224,35.533848,-4.363519,DES,35.533932,-4.363387
1535064,10,0.80078,37.040596,-5.304894,DES,37.040478,-5.304958
1536021,10,0.53410,6.625070,-43.462746,DES,6.62533,-43.462669
1536026,10,0.44129,8.825304,-42.616322,DES,8.825641000000001,-42.61615
1536028,10,0.45115,8.968451,-43.358021,DES,8.968906,-43.358021
1536112,10,0.75888,53.059235,-28.289660,DES,53.05958199999999,-28.290020000000002
1537020,10,0.40597,10.090468,-44.028614,DES,10.090512,-44.028656
1537077,10,0.74450,53.093514,-27.494150,DES,53.093517000000006,-27.494064
1538019,10,0.29069,41.773533,-1.736025,DES,41.774799,-1.734552
1547048,10,0.54454,35.452587,-6.100800,DES,35.452789,-6.100835
1547071,10,0.29911,52.683220,-28.847130,DES,52.683243000000004,-28.847214
1547086,10,0.27578,53.168415,-28.517849,DES,53.168530000000004,-28.517870000000002
1548070,10,0.67651,53.050964,-27.758246,DES,53.050831,-27.758369000000002
1549078,10,0.60558,53.956108,-29.754837,DES,53.95618399999999,-29.754856
1550021,10,0.20587,8.134320,-43.228165,DES,8.134780000000001,-43.227740999999995
1550103,10,0.53166,53.425472,-28.878401,DES,53.425766,-28.878149
1551020,10,0.46283,7.181709,-42.200169,DES,7.181083999999999,-42.200035
1551083,10,0.80301,52.208458,-28.025246,DES,52.208484999999996,-28.025340999999997
1551108,10,0.86647,35.383957,-4.658808,DES,35.384212,-4.65899
1552028,10,0.45180,34.482193,-5.541375,DES,34.482056,-5.541532
1552143,10,0.75991,54.115929,-26.586367,DES,54.115929,-26.586367
1555053,10,0.73072,53.683285,-26.644318,DES,53.683319,-26.644308000000002
1559048,10,0.98000,36.981381,-4.575631,DES,36.981483000000004,-4.575696
1559051,10,0.70510,36.109379,-4.250821,DES,36.109875,-4.250706
1559124,10,0.65253,54.731361,-29.125114,DES,54.731014,-29.125076
1559147,10,0.63231,37.158913,-4.411767,DES,37.158756,-4.411778
1559178,10,0.43550,42.992748,0.206595,DES,42.992477,0.20662800000000003
1560034,10,0.26891,8.615148,-44.210461,DES,8.615233,-44.210464
1560099,10,0.68006,52.712437,-28.213356,DES,52.712143000000005,-28.213510999999997
1562077,10,0.47842,53.485966,-28.208237,DES,53.486022999999996,-28.208178999999998
1562098,10,0.57618,34.776108,-6.165384,DES,34.776081,-6.165198999999999
1563063,10,0.71552,54.621529,-29.283320,DES,54.621601,-29.283367
1564017,10,0.65792,6.612682,-42.902992,DES,6.612773,-42.903027
1565032,10,0.46097,34.179615,-4.954080,DES,34.179840000000006,-4.953646
1566028,10,0.32059,35.806728,-6.998018,DES,35.806854,-6.998025
1567044,10,0.42273,54.657242,-28.392786,DES,54.657379000000006,-28.392816999999997
1569050,10,0.32988,40.875851,-1.923158,DES,40.875889,-1.923079
1570024,10,0.55064,54.081772,-26.574581,DES,54.081680000000006,-26.574465000000004
1574017,10,0.53287,7.342099,-43.981133,DES,7.342159,-43.981201
1574019,10,0.60433,7.090076,-43.541660,DES,7.090139,-43.541668
1574028,10,0.65589,7.415122,-43.250103,DES,7.4153020000000005,-43.250103
1574062,10,0.55020,36.071629,-7.034640,DES,36.071503,-7.0345770000000005
1574104,10,0.27304,40.412304,-0.686207,DES,40.412334,-0.68613
1575019,10,0.65214,6.557232,-42.931027,DES,6.557415,-42.931061
1575072,10,0.59028,35.743038,-6.869674,DES,35.743103000000005,-6.869591000000001
1576034,10,0.76675,9.620250,-44.509129,DES,9.62047,-44.509083000000004
1578063,10,0.64298,34.529068,-5.047240,DES,34.529072,-5.047472
1578103,10,0.16008,41.942383,-1.386431,DES,41.942688000000004,-1.386285
1579110,10,0.62217,40.968491,-0.866923,DES,40.968414,-0.8669819999999999
1579146,10,0.80325,35.429092,-4.673863,DES,35.429119,-4.673761
1581017,10,0.83813,51.986000,-27.793837,DES,51.985744,-27.794317
1581048,10,0.40194,54.883518,-27.715591,DES,54.88339200000001,-27.715481
1588019,10,0.68766,53.405987,-27.749010,DES,53.406071,-27.749104
1590044,10,0.62931,9.305844,-44.149902,DES,9.306208,-44.149685
1590122,10,0.77952,54.063477,-28.557043,DES,54.063961,-28.556691999999998
1590133,10,0.69362,53.607067,-28.308249,DES,53.607262,-28.308187
1592028,10,0.32510,9.050980,-42.729736,DES,9.051192,-42.730038
1592067,10,0.69191,41.572220,-0.891894,DES,41.572296,-0.8919389999999999
1593067,10,0.34776,54.871407,-29.832600,DES,54.871262,-29.832689000000002
1594042,10,0.61981,35.477421,-6.693642,DES,35.477482,-6.693662
1595028,10,0.46523,35.630413,-6.797608,DES,35.630634,-6.797497999999999
1595110,10,0.59269,54.846226,-29.236843,DES,54.846359,-29.237558
1595118,10,0.90941,52.932434,-28.699745,DES,52.931915000000004,-28.700302
1595127,10,0.56740,53.150955,-28.963417,DES,53.1507,-28.962878999999997
1596033,10,0.46937,8.389612,-44.281910,DES,8.389528,-44.282009
1598039,10,0.62292,53.091919,-28.326740,DES,53.092228000000006,-28.326656
1599030,10,0.36774,8.661484,-44.278481,DES,8.661709,-44.278599
1600036,10,0.81396,7.331481,-43.519386,DES,7.331606,-43.519558
1602033,10,0.60967,36.406517,-3.792144,DES,36.406639,-3.7916980000000002
1617030,10,0.73615,53.294018,-28.177277,DES,53.294022,-28.177332
1617068,10,0.93075,36.283791,-4.507845,DES,36.283894000000004,-4.5078510000000005
1618036,10,0.39216,7.408281,-43.348686,DES,7.407974,-43.34811
1618042,10,0.42893,52.186230,-28.556389,DES,52.186626000000004,-28.5567
1620051,10,0.38251,41.023613,-1.866450,DES,41.023678000000004,-1.86658
1625037,10,0.31863,43.182114,0.791912,DES,43.181168,0.792259
1625059,10,0.59279,43.113087,-0.755391,DES,43.113106,-0.755321
1632070,10,0.42513,35.710873,-6.952402,DES,35.710827,-6.952427
1634024,10,0.57629,34.281559,-4.872537,DES,34.281582,-4.8725830000000006
1635042,10,0.55833,8.290318,-43.226593,DES,8.290415,-43.226574
1636043,10,0.53944,9.855684,-43.611569,DES,9.855549,-43.611129999999996
1636093,10,0.47782,8.546782,-42.989124,DES,8.546846,-42.989197
1638030,10,0.37136,41.714397,-1.379116,DES,41.714496999999994,-1.3791
1639025,10,0.66190,10.120909,-43.370361,DES,10.120682,-43.370441
1640083,10,0.58059,9.130913,-44.385540,DES,9.130879,-44.385712
1641173,10,0.44364,36.320602,-4.489731,DES,36.320126,-4.488861
1641279,10,0.22398,7.792492,-42.662983,DES,7.792663,-42.662983000000004
1641288,10,0.54529,8.136711,-43.753716,DES,8.136894,-43.753727000000005
1641368,10,0.60706,37.248722,-4.295353,DES,37.248783,-4.295282
1642117,10,0.81237,35.741726,-4.496129,DES,35.741631,-4.49597
1642138,10,0.65971,54.310532,-26.419895,DES,54.310814,-26.420183
1642158,10,0.68700,40.509708,-0.532766,DES,40.509834000000005,-0.532766
1642178,10,0.68673,52.388535,-28.350605,DES,52.388626,-28.350616
1643063,10,0.57188,34.191608,-5.719122,DES,34.191456,-5.718832
1643213,10,0.65526,52.805611,-28.241674,DES,52.805606999999995,-28.241508000000003
1643292,10,0.49183,7.952912,-43.732670,DES,7.953191,-43.732639
1643312,10,0.34037,55.241985,-28.717827,DES,55.24202,-28.717980999999998
1643313,10,0.39044,54.514488,-29.538906,DES,54.514984,-29.538666
1643316,10,0.54894,53.841248,-29.687880,DES,53.84129300000001,-29.68788
1643338,10,0.56788,35.860195,-4.512352,DES,35.860397,-4.512859
1644061,10,0.61287,52.847565,-28.881445,DES,52.847591,-28.881490999999997
1644163,10,0.56202,41.037304,-1.175506,DES,41.037376,-1.1754790000000002
1644180,10,0.61154,51.558086,-28.233629,DES,51.557453,-28.233849
1644211,10,0.45743,9.110494,-43.358231,DES,9.110296,-43.358803
1644213,10,0.54509,7.963182,-43.701050,DES,7.963253,-43.70092
1644290,10,0.53730,53.656052,-29.562813,DES,53.656178000000004,-29.562799
1645092,10,0.51338,35.902691,-6.229933,DES,35.902896999999996,-6.229851999999999
1645125,10,0.44419,35.159782,-5.767457,DES,35.159477,-5.767602
1645145,10,0.82627,35.776611,-4.949656,DES,35.776722,-4.949718
1645158,10,0.36048,54.691826,-27.787437,DES,54.69187900000001,-27.787325
1645195,10,0.52580,41.268093,-1.604364,DES,41.267941,-1.604547
1645208,10,0.69516,52.949165,-29.020193,DES,52.949448,-29.020846999999996
1646092,10,0.72070,54.967693,-28.979473,DES,54.967178000000004,-28.979538
1646094,10,0.59237,54.672676,-29.498604,DES,54.672729000000004,-29.498695
1647048,10,0.70882,34.744873,-5.139040,DES,34.744984,-5.139049
1650024,10,0.30994,34.649418,-5.065942,DES,34.649563,-5.065837999999999
1652139,10,0.78266,53.220951,-28.031702,DES,53.220966000000004,-28.031462
1653101,10,0.33000,53.505249,-28.644556,DES,53.505184,-28.644372999999998
1654105,10,0.56271,53.071022,-28.529701,DES,53.07037,-28.529304999999997
1655086,10,0.42781,51.794292,-28.319025,DES,51.794253999999995,-28.319195
1659122,10,0.51872,54.534920,-27.754091,DES,54.535236,-27.753998
1660018,10,0.43435,36.209900,-5.864362,DES,36.210514,-5.864627
1662023,10,0.31268,35.454948,-6.451896,DES,35.455215,-6.45148
1673068,10,0.52779,53.431774,-27.463429,DES,53.431835,-27.463542999999998
1673097,10,0.59851,43.250980,0.508753,DES,43.251068,0.5087550000000001
1674022,10,0.60262,35.210766,-4.301476,DES,35.210770000000004,-4.301506
1682020,10,0.21924,8.463544,-42.618359,DES,8.464725,-42.618229
1692030,10,0.73802,36.156723,-4.238164,DES,36.1567,-4.238231
1697026,10,0.26046,36.702118,-5.116044,DES,36.702026000000004,-5.115818
1699061,10,0.53572,54.536156,-26.764792,DES,54.536263,-26.764784000000002
1699105,10,0.46590,54.708187,-28.239918,DES,54.707993,-28.240285999999998
1700105,10,0.76518,52.415016,-28.440306,DES,52.414809999999996,-28.440268
1700109,10,0.74119,52.432846,-27.649979,DES,52.432846,-27.650053000000003
1701055,10,0.26396,52.244515,-28.944470,DES,52.2444,-28.944371999999998
1701088,10,0.72403,55.073906,-28.443201,DES,55.073814,-28.443474
1702083,10,0.38884,55.036106,-29.200348,DES,55.035934,-29.200302
1702096,10,0.38809,53.458302,-29.470303,DES,53.458267000000006,-29.470592
1702112,10,0.47547,53.606587,-28.116587,DES,53.606964000000005,-28.116305999999998
1703026,10,0.36390,40.982197,-0.732837,DES,40.982227,-0.732841
1703072,10,0.49417,53.823910,-26.152575,DES,53.82402,-26.152588
1718059,10,0.24642,52.708935,-28.887663,DES,52.709956999999996,-28.887573
1719037,10,0.40746,54.677372,-29.447645,DES,54.677017000000006,-29.448082
1721068,10,0.29376,53.321270,-28.890017,DES,53.321236,-28.889969
1723034,10,0.33784,54.346748,-27.856699,DES,54.346664000000004,-27.856716
1770206,10,0.58411,9.625751,-44.420441,DES,9.625684,-44.420986
1770225,10,0.58074,36.714123,-4.196984,DES,36.713989,-4.197064
1770254,10,0.73480,36.174473,-4.716605,DES,36.174479999999996,-4.716496
1770386,10,0.36795,9.657095,-44.625248,DES,9.657106,-44.625873999999996
1770442,10,0.34578,33.758072,-5.516199,DES,33.758274,-5.514939
1770487,10,0.53644,35.067463,-5.240982,DES,35.067219,-5.241107
1770680,10,0.60911,35.368549,-6.464255,DES,35.368649,-6.464186
1770702,10,0.33846,41.891331,-1.116122,DES,41.891525,-1.116219
1773049,10,0.35023,10.422538,-44.600613,DES,10.422482,-44.600784000000004
1773078,10,0.27142,9.789720,-43.244484,DES,9.790315,-43.24398
1773189,10,0.57744,36.169071,-5.408982,DES,36.169212,-5.408923000000001
1773237,10,0.39186,7.169460,-43.127178,DES,7.169389999999999,-43.12719
1773339,10,0.28417,8.747007,-44.425732,DES,8.747199,-44.425365
1774102,10,0.31626,35.505146,-4.633047,DES,35.505203,-4.633192
1776304,10,0.45410,40.803799,-1.508133,DES,40.803791,-1.508157
1776329,10,0.42445,41.586315,-1.120459,DES,41.586479,-1.120427
1777122,10,0.45429,34.058304,-4.097035,DES,34.058310999999996,-4.096692
1777124,10,0.30743,34.096325,-3.997783,DES,34.096344,-3.997547
1780045,10,0.24283,55.173668,-29.151709,DES,55.173668000000006,-29.151709000000004
1780122,10,0.50987,10.287381,-43.286667,DES,10.287293,-43.286701
1780287,10,0.52494,34.857613,-4.540713,DES,34.857731,-4.540818
1782065,10,0.20173,54.268028,-29.632284,DES,54.268177,-29.632381
1783052,10,0.47852,8.791119,-43.539066,DES,8.7912,-43.538990000000005
1784110,10,0.45993,34.767456,-4.118380,DES,34.767573999999996,-4.118862
1790098,10,0.39298,8.477973,-43.641621,DES,8.477907,-43.641647
1791048,10,0.21094,54.440933,-27.145966,DES,54.44103199999999,-27.14596
1791116,10,0.31193,9.085548,-44.539425,DES,9.086142,-44.538937
1792093,10,0.27659,36.492077,-3.890224,DES,36.492168,-3.890228
1795052,10,0.67924,36.358864,-5.184104,DES,36.359303000000004,-5.184279
1797044,10,0.46670,35.800640,-5.055236,DES,35.800816,-5.055265
1810037,10,0.49650,7.220616,-43.254185,DES,7.220689,-43.254222999999996
1810087,10,0.55943,54.615967,-29.858679,DES,54.61595500000001,-29.858845000000002
1810236,10,0.42926,53.537632,-27.449860,DES,53.537464,-27.449852000000003
1810306,10,0.64130,43.102554,-0.521147,DES,43.102615,-0.5212289999999999
1811099,10,0.49007,55.296959,-29.435276,DES,55.297054,-29.435305
1811128,10,0.92457,36.064106,-4.327235,DES,36.064316,-4.327157
1814082,10,0.64849,35.964188,-6.785188,DES,35.964306,-6.785246000000001
1815065,10,0.13537,43.229248,0.183290,DES,43.229477,0.183282
1817265,10,0.87998,52.050282,-28.380100,DES,52.050388,-28.380188
1817269,10,0.53009,52.228951,-28.005026,DES,52.229003999999996,-28.005041
1826039,10,0.83916,52.910095,-27.696438,DES,52.91022099999999,-27.696194000000002
1833067,10,0.55577,9.696743,-44.273590,DES,9.6964,-44.2738
1833321,10,0.62480,53.790127,-27.254196,DES,53.790253,-27.25433
1833339,10,0.13051,54.653015,-27.661984,DES,54.652912,-27.662128000000003
1833468,10,0.78375,36.869011,-4.970802,DES,36.868919,-4.970708999999999
1833564,10,0.65461,52.822266,-27.666786,DES,52.822403,-27.66667
1834104,10,0.23928,54.906273,-27.837975,DES,54.906380000000006,-27.837212
1835110,10,0.34550,54.590889,-28.885368,DES,54.591018999999996,-28.885574
1837071,10,0.12913,41.769619,-0.731298,DES,41.769726,-0.731334
1837096,10,0.37937,55.002415,-26.924477,DES,55.002499,-26.924553000000003
1839117,10,0.60674,37.362591,-4.743070,DES,37.362453,-4.74271
1840041,10,0.23891,35.022488,-4.161150,DES,35.022514,-4.161102
1842087,10,1.08349,53.078579,-27.707424,DES,53.078609,-27.707457
1847028,10,0.58021,40.804569,-0.200573,DES,40.804592,-0.200691
1847079,10,0.33041,43.356792,0.404488,DES,43.356705,0.404698
1847100,10,0.37890,36.015080,-6.271034,DES,36.015373,-6.270972
1847148,10,0.50631,41.761555,-1.378048,DES,41.761417,-1.3780729999999999
1847151,10,0.40684,41.519859,-0.939140,DES,41.519764,-0.939643
1847165,10,0.38748,41.003140,-1.140671,DES,41.003368,-1.140696
1847216,10,0.47905,36.167896,-6.894193,DES,36.168037,-6.894189999999999
1847303,10,0.47964,36.655132,-3.639226,DES,36.655151000000004,-3.63921
1847317,10,0.81774,53.168949,-28.308271,DES,53.16915899999999,-28.308319
1848092,10,0.58770,42.449226,0.131475,DES,42.449505,0.131547
1848198,10,0.36021,41.502583,-0.927966,DES,41.502369,-0.9279379999999999
1849051,10,0.30546,36.421097,-6.704932,DES,36.421795,-6.70483
1849109,10,0.62398,35.525955,-5.678954,DES,35.525978,-5.678913
1849244,10,0.57697,34.769779,-6.160843,DES,34.769966,-6.160985
1849276,10,0.61412,36.269764,-3.840940,DES,36.26992,-3.8408620000000004
1850045,10,0.31314,8.291803,-42.122124,DES,8.293262,-42.121849
1850154,10,0.56823,52.697018,-28.675591,DES,52.697109,-28.675652000000003
1854103,10,0.46680,54.290012,-28.734850,DES,54.290473999999996,-28.735391999999997
1856065,10,0.78892,36.902603,-4.634946,DES,36.902634,-4.635056
1860025,10,0.23532,8.479925,-42.093830,DES,8.479997000000001,-42.093742
1861164,10,0.43446,53.776661,-27.301800,DES,53.776703000000005,-27.301983
1861178,10,0.29093,34.347340,-4.237392,DES,34.347382,-4.237406
1861210,10,0.54229,53.857864,-29.704573,DES,53.85805500000001,-29.704781
1861451,10,0.78049,36.758095,-5.481236,DES,36.760281,-5.4844
1861472,10,0.83776,35.786881,-4.196468,DES,35.786964000000005,-4.19645
1861474,10,0.68966,36.837822,-4.352731,DES,36.837894,-4.3530050000000005
1862039,10,0.28699,42.256294,0.393121,DES,42.256378000000005,0.392554
1862183,10,0.44864,54.030205,-27.823437,DES,54.030453,-27.823572
1862207,10,0.54383,54.650517,-28.023901,DES,54.65044,-28.023775
1864046,10,0.74870,52.431057,-28.635309,DES,52.43116,-28.635283
1864084,10,0.60535,35.890801,-5.236550,DES,35.890347,-5.236477
1867019,10,0.22101,8.633057,-42.893463,DES,8.633051,-42.894032
1871017,10,0.33720,54.025879,-27.746033,DES,54.025715000000005,-27.74655
1872097,10,0.84132,52.090488,-27.373283,DES,52.090843,-27.372688
1876204,10,0.51008,52.900402,-27.945885,DES,52.900524,-27.945873
1876263,10,0.64639,7.079396,-42.552193,DES,7.079654,-42.552174
1876287,10,0.56445,8.322135,-43.951634,DES,8.322272,-43.951588
1876301,10,0.60073,7.302457,-42.072372,DES,7.302611,-42.072388000000004
1876304,10,0.68233,8.379971,-43.616207,DES,8.380086,-43.616276
1876305,10,0.53667,7.448677,-42.036743,DES,7.448766,-42.036697
1876308,10,0.42147,9.107766,-43.787014,DES,9.107752,-43.786957
1876421,10,0.34313,34.837959,-6.329447,DES,34.838043,-6.329509
1876431,10,0.46482,35.836479,-6.390174,DES,35.836521000000005,-6.39018
1876462,10,0.83954,36.788052,-4.333496,DES,36.78791,-4.333365000000001
1876533,10,0.48981,36.780487,-4.078004,DES,36.780964000000004,-4.077421
1876602,10,0.72988,7.078270,-43.142624,DES,7.078274,-43.142624
1878148,10,0.22453,43.070988,0.886000,DES,43.070183,0.8861700000000001
1878288,10,0.48449,54.898056,-28.903999,DES,54.897926,-28.904102
1878334,10,0.36044,41.938919,-0.508446,DES,41.939243,-0.508523
1878335,10,0.56371,34.878243,-5.335891,DES,34.878063,-5.335948999999999
1878612,10,0.64488,8.841790,-44.720795,DES,8.841838000000001,-44.720882
1878692,10,0.88450,36.651753,-4.789342,DES,36.651917,-4.789331
1878719,10,0.45753,43.562389,0.202577,DES,43.562275,0.202752
1878756,10,0.55294,36.122387,-4.555696,DES,36.122231,-4.5559970000000005
1879187,10,0.59157,42.427391,0.452722,DES,42.427513,0.45258699999999996
1879188,10,0.64727,42.174973,0.280719,DES,42.175129,0.280656
1879208,10,0.19471,54.109879,-27.698069,DES,54.10987900000001,-27.698069
1879256,10,0.24936,7.782153,-43.465099,DES,7.782273,-43.465149
1879263,10,0.46192,8.531395,-42.974400,DES,8.53149,-42.974342
1879313,10,0.60969,54.232246,-28.475178,DES,54.232406999999995,-28.475151
1879412,10,0.81984,35.774647,-4.469050,DES,35.774525,-4.4691540000000005
1879414,10,0.38889,36.198990,-5.209655,DES,36.198956,-5.209619
1879426,10,0.22941,52.474308,-27.617300,DES,52.475765,-27.617565000000003
1879483,10,0.87565,36.244572,-4.231886,DES,36.244308000000004,-4.231221
1879532,10,0.37719,6.966269,-42.884419,DES,6.9665490000000005,-42.884521
1879649,10,0.11979,54.782490,-26.191349,DES,54.787868,-26.176154999999998
1880304,10,0.44419,54.742741,-30.035570,DES,54.742691,-30.035425
1880429,10,0.49707,41.663216,-1.377551,DES,41.663658,-1.37747
1880486,10,0.63407,41.258328,-1.713837,DES,41.258266,-1.7133919999999998
1880513,10,0.64458,41.812069,-1.588004,DES,41.812259999999995,-1.587931
1880545,10,0.55111,6.722732,-43.155621,DES,6.7228460000000005,-43.155834000000006
1880632,10,0.40538,36.659142,-4.481314,DES,36.659134,-4.481378
1880686,10,0.31406,53.438702,-26.467533,DES,53.43845699999999,-26.467484000000002
1881037,10,0.76584,52.818489,-28.881416,DES,52.818596,-28.880816999999997
1882097,10,0.47992,41.389313,-1.427397,DES,41.389545,-1.4272719999999999
1883111,10,0.43278,7.750012,-42.812721,DES,7.750111,-42.812763000000004
1883166,10,0.51351,35.622223,-7.145199,DES,35.62233,-7.145223
1887027,10,0.21303,53.796448,-28.530863,DES,53.79583,-28.532192
1889022,10,0.51127,8.166656,-42.710678,DES,8.166777,-42.710606
1889090,10,0.51290,41.393227,-1.192052,DES,41.393496999999996,-1.192115
1889155,10,0.77826,37.369804,-4.893509,DES,37.36993,-4.893751
1889211,10,0.46351,53.913559,-26.665564,DES,53.913631,-26.665627
1889226,10,0.59276,53.286949,-27.345255,DES,53.286991,-27.345245000000002
1889253,10,0.53661,54.032986,-28.441515,DES,54.03294,-28.441484000000003
1890041,10,0.65258,7.102272,-43.558384,DES,7.102474000000001,-43.558426000000004
1890212,10,0.72776,36.725010,-4.732671,DES,36.725066999999996,-4.732718
1891030,10,0.61377,6.873194,-43.114471,DES,6.873142,-43.114548
1891055,10,0.70652,7.262643,-42.372257,DES,7.262928,-42.372368
1891070,10,0.79348,8.467662,-43.945278,DES,8.467817,-43.945254999999996
1891082,10,0.54871,34.150803,-5.182066,DES,34.150871,-5.1822040000000005
1891107,10,0.62735,34.546135,-5.661133,DES,34.546165,-5.6611080000000005
1891147,10,0.32274,36.062504,-6.914837,DES,36.062782,-6.915025
1891261,10,0.50558,54.202980,-27.677126,DES,54.203171,-27.677132
1891266,10,0.70836,52.335201,-27.587145,DES,52.334877,-27.587389
1892072,10,0.92838,53.043118,-28.288332,DES,53.043395999999994,-28.288321000000003
1892103,10,0.26584,36.076210,-6.136014,DES,36.076553000000004,-6.1362190000000005
1892149,10,0.64025,42.955013,-0.077303,DES,42.955116,-0.077341
1892217,10,0.40897,54.639729,-26.261179,DES,54.640263,-26.261753000000002
1894320,10,0.71880,53.220326,-29.139048,DES,53.22044,-29.139114000000003
1895036,10,0.45194,7.389949,-43.239986,DES,7.389364,-43.239956
1895233,10,0.57035,52.269379,-28.402449,DES,52.269329,-28.402563
1896111,10,0.49243,35.715912,-4.917531,DES,35.71595,-4.917502
1896164,10,0.42068,36.693897,-5.518777,DES,36.694061,-5.518899
1896213,10,0.68688,52.232731,-27.124613,DES,52.233013,-27.125195
1896244,10,0.59156,54.967430,-29.465937,DES,54.96751,-29.466063000000002
1896254,10,0.55283,53.941498,-29.664419,DES,53.94146,-29.664469
1897267,10,0.31920,53.318344,-27.697027,DES,53.318343999999996,-27.696924
1898053,10,0.81485,10.005670,-44.380779,DES,10.005988,-44.380833
1898108,10,0.51204,35.840302,-6.276760,DES,35.839954,-6.276612999999999
1898252,10,0.74571,54.963390,-29.832905,DES,54.963478,-29.833128000000002
1899029,10,0.62411,33.891094,-4.486261,DES,33.891296000000004,-4.486324
1899053,10,0.53746,6.936348,-43.572956,DES,6.936488000000001,-43.572922
1899065,10,0.54762,7.076638,-43.318283,DES,7.0769470000000005,-43.318287
1899158,10,0.64747,35.008797,-6.525691,DES,35.008648,-6.525723999999999
1899442,10,0.43144,52.351849,-29.061256,DES,52.351391,-29.061783000000002
1900056,10,0.47839,9.552337,-44.501419,DES,9.551581,-44.501686
1900124,10,0.68533,35.687210,-6.146823,DES,35.687321000000004,-6.146858
1900662,10,0.44791,9.384580,-44.352974,DES,9.384784,-44.353103999999995
1900801,10,0.63579,52.465889,-27.728670,DES,52.46583199999999,-27.728772999999997
1900856,10,0.72416,54.840584,-28.397078,DES,54.840743999999994,-28.397083000000002
1900865,10,0.45405,52.213635,-28.306494,DES,52.214001,-28.306299
1901059,10,0.25126,34.972672,-4.147715,DES,34.972778000000005,-4.147843
1901115,10,0.29874,35.546139,-6.515815,DES,35.546413,-6.515906
1901241,10,0.68144,42.387486,-0.460279,DES,42.387215000000005,-0.460149
1901257,10,0.51978,36.371246,-4.748470,DES,36.371342,-4.748481
1901375,10,1.03222,53.285568,-27.518358,DES,53.285679,-27.518417
1901738,10,0.46975,35.005653,-5.347627,DES,35.005736999999996,-5.347675
1901798,10,0.47577,35.139481,-6.560535,DES,35.139446,-6.560511
1901803,10,0.50262,35.980125,-5.778964,DES,35.979884999999996,-5.778589
1901832,10,0.91696,36.462322,-4.694942,DES,36.462134999999996,-4.694662999999999
1901899,10,0.98846,53.397320,-28.121212,DES,53.397652,-28.121221999999996
1902212,10,0.28169,52.719814,-28.292896,DES,52.720451000000004,-28.292814
1904061,10,0.62336,34.676750,-5.058645,DES,34.676975,-5.059036
1904092,10,0.36798,8.889744,-44.363632,DES,8.889555999999999,-44.363873
1904152,10,0.44025,36.346935,-5.176847,DES,36.346565000000005,-5.176935
1904182,10,0.76657,36.854843,-3.899746,DES,36.854832,-3.899722
1904287,10,0.69904,52.376122,-27.327700,DES,52.376041,-27.327644
1904293,10,0.44623,52.383972,-27.142532,DES,52.383957,-27.142618
1904300,10,0.91082,51.897926,-28.673559,DES,51.898125,-28.67359
1904321,10,0.61177,54.884167,-28.828045,DES,54.884159,-28.828045
1904352,10,0.64337,55.094036,-27.367657,DES,55.09409300000001,-27.367584
1905127,10,0.66579,36.025688,-6.773031,DES,36.025707000000004,-6.773006
1905171,10,0.30307,40.313137,-1.070996,DES,40.313133,-1.071069
1905184,10,0.45587,36.016720,-4.411875,DES,36.016575,-4.411976
1905244,10,0.36176,36.339790,-4.414419,DES,36.339825,-4.4144239999999995
1906545,10,0.54806,36.092056,-5.413166,DES,36.092048999999996,-5.413255
1908380,10,0.43668,10.174138,-44.019840,DES,10.174094,-44.019829
1908493,10,0.67829,36.822521,-4.204130,DES,36.822701,-4.204097
1909375,10,0.33753,52.875687,-28.241541,DES,52.875629,-28.241770000000002
1910032,10,0.66455,7.548373,-43.084602,DES,7.548263,-43.084621000000006
1910065,10,0.57875,9.378240,-44.134640,DES,9.378354,-44.134632
1910132,10,0.26271,37.114605,-4.355336,DES,37.114784,-4.355264
1912020,10,0.55436,53.489815,-27.379410,DES,53.489655000000006,-27.379299
1912066,10,0.87344,52.743038,-28.629389,DES,52.743202000000004,-28.629459000000004
1912110,10,0.53763,9.546119,-44.113182,DES,9.546219,-44.113155
1912270,10,0.86642,52.740223,-27.782036,DES,52.739964,-27.781902000000002
1913214,10,0.31615,35.648541,-6.468725,DES,35.648705,-6.468292
1915067,10,0.45699,9.039400,-44.052143,DES,9.039772,-44.052299
1915087,10,0.56104,9.160650,-44.221272,DES,9.160745,-44.221256
1915184,10,0.52460,36.577454,-4.300878,DES,36.5779,-4.300873
1916124,10,0.43071,34.323231,-4.700692,DES,34.32325,-4.70075
1916143,10,0.45362,35.387451,-5.621360,DES,35.387547,-5.621445
1916193,10,0.62565,36.129704,-4.582554,DES,36.129704,-4.582552
1916207,10,0.40841,41.082073,-1.461901,DES,41.08231,-1.4616559999999998
1918076,10,0.36966,36.165424,-3.747389,DES,36.165459000000006,-3.7475519999999998
1919017,10,0.21849,8.803614,-42.932846,DES,8.803791,-42.932888
1919042,10,0.34814,10.683893,-44.227409,DES,10.683286,-44.227905
1920362,10,0.39835,55.186176,-29.210409,DES,55.186558,-29.210386
